Sit	134.0328369140625	61.60857009887695	0.9997503161430359	171.96038818359375	116.65201568603516	0.9993487000465393	120.2101821899414	132.48841857910156	0.9999858140945435	108.54308319091797	127.00135040283203	0.9997455477714539	142.98992919921875	126.19104766845703	0.998914361000061	136.29718017578125	122.65190124511719	0.9984879493713379
Unknown	158.05824279785156	59.89662551879883	0.9998435974121094	6.366922378540039	70.6281509399414	0.026284201070666313	147.73387145996094	123.66402435302734	0.9999526739120483	140.2883758544922	118.19600677490234	0.2576464116573334	199.77496337890625	116.51692199707031	0.9999042749404907	172.4984130859375	111.57844543457031	0.9992659687995911
Stand	222.06796264648438	49.33158493041992	0.999983549118042	155.06881713867188	63.74754333496094	0.9998774528503418	210.59243774414062	112.12142944335938	0.9994663596153259	220.08331298828125	121.22789001464844	0.9996663331985474	153.10206604003906	117.84781646728516	0.97002774477005	156.1852569580078	125.94992065429688	0.9998687505722046
Unknown	197.5830078125	63.7196044921875	0.9989628791809082	217.7418670654297	66.84648132324219	0.6954663395881653	172.77200317382812	128.85269165039062	0.9996145963668823	216.51661682128906	121.69148254394531	0.9224045276641846	210.590576171875	117.52214050292969	0.8267266154289246	203.6713104248047	118.18717956542969	0.9927757978439331
Sit	209.38035583496094	55.984580993652344	0.999945878982544	174.49664306640625	109.27935791015625	0.9996091723442078	215.8715057373047	114.41397094726562	0.9751216769218445	228.2289581298828	122.05635833740234	0.9998637437820435	208.94259643554688	118.33353424072266	0.21944119036197662	214.58413696289062	122.61019897460938	0.9992204904556274
Down	186.9276885986328	90.99884033203125	0.9995229244232178	120.00834655761719	111.67234802246094	0.9998321533203125	211.20751953125	113.39710235595703	0.9992966651916504	219.87890625	120.4052505493164	0.9994257688522339	172.968994140625	120.47267150878906	0.018527314066886902	152.90757751464844	123.56194305419922	0.9958075284957886
Unknown	65.20127868652344	96.9844970703125	0.15314988791942596	59.83255386352539	97.49505615234375	0.24612818658351898	18.52058982849121	176.55709838867188	0.26358214020729065	1.1452910900115967	173.36460876464844	0.007913582026958466	66.75826263427734	169.6213836669922	0.21583956480026245	91.59169006347656	135.9744110107422	0.043453287333250046
Unknown	0.8201313018798828	61.31326675415039	0.002132323570549488	140.8099822998047	79.44962310791016	0.003594967070966959	68.32002258300781	127.86318969726562	0.0020892552565783262	0.0605924129486084	75.09264373779297	0.0009626870742067695	109.80412292480469	114.8808822631836	0.004967512562870979	280.6787414550781	93.44609832763672	0.007249333895742893
Unknown	184.53213500976562	62.00936508178711	0.2835163474082947	199.81150817871094	121.54016876220703	0.029842747375369072	183.1475830078125	122.7515640258789	0.9996054768562317	171.3281707763672	118.6727066040039	0.9998701810836792	188.84117126464844	107.87348937988281	0.20618100464344025	295.9015808105469	104.07568359375	0.10856997966766357
Down	116.78053283691406	93.26807403564453	0.9999873638153076	178.2704620361328	114.09646606445312	0.9998281002044678	78.16950988769531	138.87879943847656	0.9997517466545105	76.53224182128906	127.68942260742188	0.9984132051467896	148.10687255859375	128.64605712890625	0.5720160603523254	199.17745971679688	125.07530975341797	0.0694606676697731
Sit	209.77621459960938	55.63900375366211	0.9999501705169678	174.65814208984375	108.8574447631836	0.9996280670166016	215.9984893798828	114.4671859741211	0.9781621694564819	228.54493713378906	121.98969268798828	0.9998682737350464	209.03240966796875	118.11992645263672	0.26742687821388245	214.81866455078125	122.5973129272461	0.9992726445198059
Sit	140.37026977539062	63.124290466308594	0.9996895790100098	171.0109405517578	109.97937774658203	0.9996378421783447	122.5634765625	128.42835998535156	0.9999873638153076	114.17671966552734	119.07955932617188	0.9979325532913208	147.347900390625	124.51215362548828	0.9995551705360413	144.051513671875	117.62252044677734	0.9996786117553711
Unknown	0.882204532623291	61.12289810180664	0.0026344575453549623	140.60325622558594	79.9165267944336	0.004936422687023878	68.35404205322266	127.81282806396484	0.0020401815418154	-2.2629756927490234	54.15966796875	0.0015012586954981089	110.49352264404297	114.70830535888672	0.0035098835360258818	280.21588134765625	93.23351287841797	0.007410155609250069
Stand	192.0613250732422	58.448001861572266	0.9999252557754517	126.28604888916016	62.600528717041016	0.9994819760322571	188.8128662109375	117.7379379272461	0.9973894953727722	182.93283081054688	125.18174743652344	0.9998177886009216	125.1480712890625	125.8489761352539	0.9972858428955078	136.03164672851562	132.52955627441406	0.9999256134033203
Unknown	243.14466857910156	69.45991516113281	0.9939565658569336	190.8309783935547	70.52392578125	0.30944737792015076	198.92459106445312	130.82357788085938	0.9209785461425781	181.1165771484375	134.16879272460938	0.9589943885803223	202.31472778320312	124.09226989746094	0.9343597292900085	176.14576721191406	132.81996154785156	0.9923014640808105
Down	189.07046508789062	90.93216705322266	0.999711811542511	120.10211181640625	111.42959594726562	0.9998314380645752	209.893798828125	112.60227966308594	0.9998263716697693	220.4203338623047	119.47586059570312	0.9998990297317505	172.33810424804688	120.42144775390625	0.011769559234380722	154.0420684814453	125.77717590332031	0.991098940372467
Stand	145.86387634277344	53.883846282958984	0.9999606609344482	127.31204986572266	121.35323333740234	0.0032092120964080095	154.79563903808594	132.45458984375	0.9999517202377319	134.46434020996094	131.00994873046875	0.9999617338180542	177.8543701171875	116.52888488769531	0.9960528612136841	170.74917602539062	111.39380645751953	0.9980596899986267
Stand	164.70001220703125	53.91341781616211	0.999984622001648	130.032958984375	59.19224166870117	0.014277665875852108	176.0731201171875	117.25044250488281	0.9999508857727051	161.74644470214844	123.53910064697266	0.9998792409896851	135.06861877441406	106.38322448730469	0.9998027682304382	121.21755981445312	112.30445098876953	0.9999054670333862
Down	162.465087890625	82.82662963867188	0.6823945641517639	5.005599498748779	70.36042785644531	0.014940094202756882	162.7673797607422	152.12225341796875	0.9999769926071167	142.044189453125	148.94189453125	0.9999316930770874	308.071044921875	101.99125671386719	0.029122458770871162	297.4002685546875	102.948974609375	0.07091010361909866
Unknown	129.96929931640625	57.04915237426758	0.999993085861206	189.09002685546875	63.583980560302734	0.9997362494468689	124.32850646972656	128.851806640625	0.9999897480010986	115.80339813232422	120.70115661621094	0.10123012214899063	191.69642639160156	124.62010192871094	0.9992328882217407	191.955810546875	118.6275634765625	0.9985848665237427
Stand	159.28631591796875	55.68590545654297	0.9999716281890869	95.07005310058594	60.20163345336914	0.9999401569366455	159.67181396484375	114.54218292236328	0.992313802242279	151.5111541748047	120.25157928466797	0.999744713306427	98.34973907470703	116.82109832763672	0.9940652847290039	105.77723693847656	125.59066772460938	0.999671459197998
Unknown	128.9269561767578	86.18968200683594	0.3959619700908661	180.6842803955078	62.1112060546875	0.9571346044540405	139.20428466796875	128.3581085205078	0.9974910020828247	131.3322296142578	124.63731384277344	0.9403252601623535	179.4623565673828	120.46903228759766	0.9934647679328918	169.19143676757812	116.91011047363281	0.9976413249969482
Sit	176.727294921875	67.48600769042969	0.9999431371688843	138.43954467773438	119.8066177368164	0.9998748302459717	185.0745391845703	125.27530670166016	0.561919093132019	203.84857177734375	127.74249267578125	0.9956193566322327	185.82241821289062	124.15924072265625	0.12399636209011078	171.86865234375	134.1217498779297	0.9743623733520508
Stand	148.1107635498047	66.82440185546875	0.04398499056696892	5.145525932312012	70.92264556884766	0.010687524452805519	151.57733154296875	139.38401794433594	0.9999816417694092	119.56005096435547	138.2252655029297	0.9998549222946167	134.99819946289062	131.17420959472656	0.02197534218430519	297.3268737792969	102.77752685546875	0.06603004783391953
Stand	174.15171813964844	57.958438873291016	0.9998490810394287	111.71697998046875	70.44577026367188	0.9995829463005066	174.8362579345703	113.92900085449219	0.9986609220504761	167.28543090820312	121.26026153564453	0.9998077750205994	139.29176330566406	112.87432098388672	0.9960871934890747	118.18727111816406	119.72640228271484	0.9184889197349548
Down	184.4286651611328	91.70962524414062	0.9991452693939209	117.85094451904297	111.40357208251953	0.9998315572738647	211.01353454589844	114.679443359375	0.9882522225379944	213.79525756835938	120.27740478515625	0.960289478302002	192.055419921875	116.11595916748047	0.15565705299377441	152.98220825195312	126.80784606933594	0.9982028007507324
